node_id latitude longitude city_id distance_km
6915 49.4756 17.971 212 0.445351
6916 49.4671 17.9737 212 0.526577
6917 49.4678 17.9738 212 0.448872
6918 50.1224 14.7041 404 5.37225
6919 49.7509 18.2775 432 2.32124
6920 49.7771 18.2718 460 2.87461
6921 49.7769 18.2717 460 2.87668
6922 50.1384 15.7891 71 8.47038
6923 50.1226 15.072 399 4.0547
6924 50.1191 15.069 383 4.31647
6925 50.1194 15.0698 383 4.37737
6926 50.1225 15.0721 399 4.05417
6927 50.1199 15.0697 399 4.36286
6928 49.7472 13.3845 3 0.506541
6929 49.7471 13.3846 3 0.514847
6930 49.7472 13.3849 3 0.533372
6931 49.7755 13.3673 3 3.17563
6932 49.6721 18.3328 435 1.872
6933 49.6918 18.2995 435 3.5815
6934 49.6923 18.3057 435 3.15191
6935 49.6838 18.3595 435 0.825923
6936 49.6837 18.36 435 0.865873
6937 50.1139 14.4348 513 3.09139
6938 49.2669 13.915 279 1.09874
6939 49.2672 13.9149 279 1.11521
6940 50.0274 15.7503 64 2.40212
6941 50.0276 15.7503 64 2.39528
6942 49.6757 18.4189 435 5.19274
6943 49.6771 18.4112 435 4.6187
6944 49.6775 18.4104 435 4.55807
6945 49.6813 18.3966 435 3.5088
6946 50.1253 17.6927 429 4.01678
6947 49.7992 18.2229 461 5.81507
6948 49.7972 18.2332 461 5.46359
6949 49.6728 18.3404 435 1.54045
6950 49.6745 18.3424 435 1.30815
6951 49.6701 18.3226 435 2.53101
6952 49.6701 18.3226 435 2.53384
6953 49.5589 17.9155 447 7.91564
6954 49.5574 17.9134 447 8.13077
6955 49.5571 17.9128 447 8.18959
6956 49.5787 17.9694 447 3.45033
6957 48.7621 16.0646 509 10.4375
6958 48.7627 16.0649 509 10.3804
6959 48.7624 16.0647 509 10.4045
6960 48.7624 16.0649 509 10.4103
6961 48.7626 16.065 509 10.3869
6962 49.6105 18.0532 447 3.55352
6963 49.6099 18.0513 447 3.39598
6964 49.6684 18.3153 435 3.05082
6965 50.4306 14.9302 395 0.932055
6966 50.133 15.0982 399 1.86418
6967 50.1331 15.0986 399 1.83554
6968 50.4283 14.9388 395 1.32958
6969 50.4369 14.8945 395 2.56061
6970 50.437 14.8938 395 2.60658
6971 50.4368 14.8945 395 2.56274
6972 50.4368 14.8953 395 2.50695
6973 49.9461 18.4311 443 7.03907
6974 49.9139 17.8938 453 2.85175
6975 48.7376 16.4068 512 10.2666
6976 49.9424 17.9334 453 2.25178
6977 50.6132 13.9608 163 7.56947
6978 48.9891 14.4595 239 1.92539
6979 48.7376 16.4072 512 10.2746
6980 49.9728 14.1043 371 2.41706
6981 49.6547 17.833 446 0.856324
6982 49.1498 17.0827 508 5.88185
6983 49.4372 18.2632 213 9.0149
6984 50.086 12.252 11 2.39263
6985 50.0863 12.2523 11 2.38897
6986 49.8696 14.7072 364 2.304
6987 49.8711 14.7068 364 2.22267
6988 49.8713 14.707 364 2.23437
6989 49.8703 14.7067 364 2.24143
6990 49.8714 14.7068 364 2.21798
6991 50.1179 15.1255 399 2.83281
6992 50.1182 15.1212 399 2.76197
6993 50.009 15.7712 64 3.3415
6994 48.99 14.4833 239 1.82044
6995 48.9899 14.4835 239 1.81432
6996 51.0211 15.064 2 0.556891
6997 49.8454 18.5555 441 1.40104
6998 49.6721 14.0655 420 4.44594
6999 50.7718 14.2045 188 1.3784
7000 50.195 16.2476 142 1.11194
7001 49.5727 17.2298 299 2.82548
7002 49.5891 17.3138 297 3.77495
7003 50.1133 14.283 416 3.94121
7004 48.9981 14.4956 239 3.0237
7005 48.9992 14.496 239 3.14593
7006 48.9988 14.4966 239 3.12996
7007 49.8419 13.8171 346 3.81751
7008 50.0748 14.294 416 2.6377
7009 50.0801 14.2932 416 2.47734
7010 49.8684 13.8958 369 3.60413
7011 49.8532 13.8682 369 3.11298
7012 49.9774 14.1133 371 3.21872
7013 50.0525 14.2933 416 4.06743
7014 50.1154 14.2851 416 4.21712
7015 50.0503 14.293 416 4.25414
7016 48.9479 16.7309 492 0.985631
7017 50.7504 15.0556 149 2.22194
7018 50.7504 15.0558 149 2.21467
7019 49.2376 16.5894 470 5.29094
7020 50.0573 14.3393 416 6.35645
7021 50.1047 14.5312 513 8.07125
7022 50.0255 14.2953 411 4.66619
7023 50.0249 14.3006 411 5.05042
7024 50.0321 14.2824 411 3.66028
7025 50.0427 14.2694 411 2.89871
7026 48.8748 16.0553 509 2.20667
7027 48.8744 16.0546 509 2.14654
7028 48.8752 16.0549 509 2.23935
7029 48.8741 16.0526 509 2.09658
7030 48.8746 16.0534 509 2.15736
7031 48.8734 16.0374 509 2.16518
7032 48.879 16.0146 509 3.62672
7033 48.8763 16.0185 509 3.21058
7034 48.8797 16.0134 509 3.74678
7035 48.8737 16.0531 509 2.05853
7036 50.1048 14.5313 513 8.08115
7037 50.105 14.5314 513 8.09467
7038 50.1053 14.5314 513 8.10616
7039 49.7133 14.1012 420 7.02176
7040 51.0511 14.5087 181 6.59682
7041 49.6676 18.3488 435 2.00367
7042 50.7226 15.1764 155 0.409631
7043 50.7505 15.0552 149 2.20352
7044 50.7506 15.055 149 2.20046
7045 50.7574 15.0506 149 1.53024
7046 49.0056 14.5158 242 2.28176
7047 50.0256 14.2969 411 4.7766
7048 50.0973 14.4372 513 1.57814
7049 50.1214 15.0814 399 3.60622
7050 50.121 15.0843 399 3.48793
7051 50.1211 15.0783 399 3.80109
7052 50.1209 15.0807 399 3.67786
7053 50.0987 14.5979 405 9.85392
7054 49.2542 13.9148 279 1.18824
7055 50.6996 15.0971 151 3.80465
7056 50.7003 15.0971 151 3.88244
7057 50.0307 14.4933 513 8.14589
7058 50.1082 14.636 405 7.73765
7059 50.1082 14.6369 405 7.68108
7060 50.109 14.6407 405 7.49241
7061 50.1093 14.6413 405 7.47618
7062 50.1088 14.6367 405 7.73019
7063 50.1084 14.6361 405 7.74821
7064 50.1095 14.6411 405 7.5002
7065 50.1096 14.6404 405 7.54472
7066 50.1537 16.2802 136 1.11306
7067 50.0387 14.4575 513 6.01226
7068 49.8595 14.2633 413 0.791074
7069 50.6594 13.7235 168 0.144957
7070 49.57 18.3582 434 2.56567
7071 50.7212 15.1687 155 0.362387
7072 50.0866 12.2652 11 3.20947
7073 50.8151 14.9641 152 0.405247
7074 50.7503 15.0847 149 2.89436
7075 50.7565 15.1008 149 3.3533
7076 50.1099 14.5752 409 11.0801
7077 50.1098 14.5748 409 11.1039
7078 50.5183 14.9898 393 1.62195
7079 50.5159 14.987 393 1.65612
7080 50.5144 14.9854 393 1.72412
7081 49.5273 15.3458 111 1.86263
7082 50.3488 15.9118 123 0.883459
7083 50.0319 14.417 513 6.1907
7084 50.0523 14.2914 416 4.00578
7085 50.0055 14.3414 32 5.61992
7086 49.3474 14.0504 266 8.24465
7087 49.3469 14.0501 266 8.23753
7088 50.2955 16.1678 140 0.635034
7089 50.2485 14.7549 397 6.97795
7090 50.5456 15.0399 393 5.21914
7091 50.8044 14.9778 152 1.55873
7092 50.2016 15.7654 71 4.86776
7093 50.0934 14.4319 513 1.00919
7094 50.1896 14.4833 408 5.32713
7095 50.1238 14.2676 416 4.74818
7096 50.0422 14.4722 513 6.21207
7097 50.6339 13.819 165 0.846195
7098 50.0257 14.2046 411 2.10323
7099 50.0813 14.5968 405 9.57334
7100 50.0854 12.4588 235 6.32634
7101 50.1118 14.4767 513 4.79505
7102 49.6449 18.125 445 1.45541
7103 50.2022 15.8213 71 1.12842
7104 49.3191 13.7136 328 0.98112
7105 49.3943 15.5607 0 2.15365
7106 49.8601 18.5283 441 1.15463
7107 49.6744 18.4257 435 5.70558
7108 49.674 18.4279 435 5.87015
7109 49.8527 18.53 441 0.856456
7110 49.8535 18.5295 441 0.877577
7111 50.102 14.5901 405 10.4888
7112 49.7833 16.9178 310 0.718228
7113 49.7836 16.9181 310 0.751959
7114 50.2055 15.7695 71 4.52398
7115 50.2019 15.7679 71 4.68812
7116 50.2043 15.7692 71 4.55198
7117 50.1992 15.7662 71 4.86922
7118 50.2012 15.7674 71 4.735
7119 50.0486 14.4515 513 4.83249
7120 50.0478 14.4511 513 4.90168
7121 50.197 15.7646 71 5.03467
7122 50.2013 15.7663 71 4.80847
7123 50.2012 15.7653 71 4.88642
7124 50.2015 15.7708 71 4.49202
7125 49.2234 14.7198 285 4.0016
7126 49.9389 17.9079 453 0.389128
7127 50.437 14.8975 395 2.34743
7128 50.4369 14.8948 395 2.53951
7129 50.4367 14.8945 395 2.55989
7130 50.4368 14.8948 395 2.53921
7131 50.1199 15.1649 399 4.14986
7132 50.1278 14.1265 378 2.80624
7133 50.1276 14.1265 378 2.82393
7134 49.0137 14.5168 242 2.85195
7135 49.0083 14.5186 242 2.31638
7136 49.009 14.7633 254 0.8113
7137 49.0091 14.7634 254 0.815752
7138 49.1847 16.6928 472 3.06043
7139 50.001 14.662 403 1.14439
7140 50.0646 14.4036 513 2.84102
7141 49.5662 17.218 299 3.91224
7142 49.3491 14.0497 266 8.38541
7143 49.6721 14.069 420 4.67033
7144 49.6716 14.0689 420 4.69236
7145 49.6723 14.0665 420 4.49717
7146 49.6729 14.0638 420 4.29531
7147 49.6698 14.0613 420 4.30596
7148 50.0092 15.7721 64 3.31033
7149 50.0093 15.772 64 3.29078
7150 49.3492 14.0489 266 8.44236
7151 49.4526 15.6113 0 6.46654
7152 49.5262 15.3503 111 1.8461
7153 50.1027 12.4855 235 3.68093
7154 49.64 18.1202 445 1.70208
7155 49.2976 14.1605 266 1.56642
7156 49.2975 14.1606 266 1.58019
7157 49.2978 14.1608 266 1.56486
7158 49.2978 14.1606 266 1.55553
7159 49.2983 14.1611 266 1.5314
7160 49.2993 14.1618 266 1.47749
7161 49.9468 15.8092 60 1.13809
7162 49.9522 15.7877 60 0.518311
7163 49.952 15.7876 60 0.524291
7164 49.9384 15.8038 60 1.55434
7165 49.9381 15.8033 60 1.57255
7166 49.9404 15.7956 60 1.1928
7167 49.9383 15.804 60 1.57778
7168 49.9423 15.8056 60 1.2513
7169 49.9433 15.8067 60 1.21879
7170 49.9434 15.8064 60 1.20051
7171 49.9422 15.8054 60 1.24817
7172 49.9459 15.677 59 0.894856
7173 49.1471 16.8774 506 0.726185
7174 49.5803 17.2571 299 1.58861
7175 48.5633 14.3166 249 5.80224
7176 50.1182 14.1295 373 3.69175
7177 50.1179 14.1296 373 3.66696
7178 49.6149 15.6429 76 4.65079
7179 50.7757 15.0347 149 1.77347
7180 50.7758 15.0349 149 1.76669
7181 50.356 14.455 390 1.47063
7182 50.12 15.1658 399 4.19758
7183 50.1197 15.1659 399 4.22194
7184 50.119 14.4634 513 4.61887
7185 50.4495 16.9163 293 20.9547
7186 50.7473 15.1352 155 3.60854
7187 50.7471 15.1351 155 3.59882
7188 49.4393 15.1993 50 1.96472
7189 49.4397 15.2032 50 1.74592
7190 49.44 15.205 50 1.66486
7191 50.3199 12.9481 228 1.65903
7192 50.3653 13.6875 175 1.23854
7193 49.4822 13.5856 27 0.476229
7194 49.482 13.5852 27 0.476633
7195 49.6831 18.3676 435 1.41221
7196 49.3506 13.4208 20 5.69142
7197 49.3481 13.4354 20 5.31602
7198 49.3479 13.4372 20 5.2769
7199 50.1232 14.704 404 5.30821
7200 50.1215 14.7045 404 5.43856
7201 49.4475 15.2323 50 1.96451
7202 49.0097 14.763 254 0.882119
7203 49.0085 14.7638 254 0.750343
7204 49.2181 16.6034 470 2.93641
7205 49.2191 16.6033 470 3.04513
7206 49.6583 15.1189 14 9.16715
7207 49.6584 15.1202 14 9.15995
7208 49.6587 15.1223 14 9.15235
7209 49.6589 15.1233 14 9.13955
7210 50.7694 14.2006 188 1.7524
7211 50.7697 14.2007 188 1.72798
7212 50.7711 14.2023 188 1.53662
7213 49.603 15.1827 106 10.2064
7214 49.6002 15.1883 106 9.91778
7215 49.6405 13.1644 331 0.16092
7216 49.5318 14.6641 288 10.4514
7217 49.5336 14.6646 288 10.4129
7218 49.7767 18.4462 442 0.772386
7219 49.3958 13.2898 326 0.283992
7220 49.2975 14.1441 266 1.30075
7221 49.2977 14.144 266 1.28656
7222 49.7223 13.3031 3 6.05216
7223 50.4325 15.3878 127 2.60875
7224 50.4324 15.3876 127 2.59728
7225 50.4095 14.9424 394 2.79368
7226 50.4096 14.9426 394 2.8072
7227 50.4105 14.9758 395 4.50649
7228 49.66 17.1032 1 5.01615
7229 50.1376 14.8387 404 6.82988
7230 50.138 14.8436 402 7.12294
7231 50.1361 14.8451 380 6.98539
7232 50.1371 14.8453 380 7.08981
7233 50.1366 14.8481 380 7.01644
7234 50.1353 14.8456 380 6.89579
7235 50.4326 15.3878 127 2.60891
7236 50.4374 15.4309 127 5.61192
7237 49.9422 16.1651 98 1.27484
7238 50.0604 14.4941 513 6.00711
7239 50.1198 15.1658 399 4.20806
7240 49.4376 18.2646 213 9.10174
7241 50.0876 12.4255 225 4.03783
7242 50.2039 14.6956 409 2.59508
7243 50.2039 14.689 409 2.21336
7244 50.2476 14.7518 397 7.20573
7245 50.2266 14.7174 409 5.41916
7246 50.2263 14.7178 409 5.41923
7247 50.1219 14.7047 404 5.39265
7248 49.1344 15.0142 263 1.35863
7249 50.4639 15.1077 393 11.9193
7250 50.4809 14.9663 398 1.9455
7251 50.4818 14.9627 398 1.70251
7252 50.424 14.9431 395 1.89169
7253 50.4628 15.1099 393 12.1162
7254 49.1235 16.6046 481 0.89746
7255 50.0128 15.1964 385 1.82427
7256 50.0125 15.1955 385 1.86679
7257 50.0111 15.1907 385 2.11261
7258 50.0109 15.1912 385 2.12388
7259 50.0109 15.1904 385 2.1477
7260 49.739 13.3385 3 2.96805
7261 50.6688 15.0961 151 0.553016
7262 50.6654 15.0962 151 0.42732
7263 50.6692 15.0962 151 0.583534
7264 49.1077 14.5661 244 10.6682
7265 49.1817 15.6337 86 13.1771
7266 49.1819 15.6339 86 13.1866
7267 49.6588 18.3519 435 2.99084
7268 49.6584 18.3573 435 3.09172
7269 49.659 18.3518 435 2.97315
7270 50.2369 14.0706 376 1.34268
7271 50.2465 14.0946 376 1.84144
7272 50.2468 14.0964 376 1.91159
7273 50.246 14.0945 376 1.78511
7274 50.2455 14.096 376 1.77102
7275 50.1367 13.3227 176 12.0737
7276 50.1373 13.3212 176 12.0672
7277 50.1359 13.3192 176 12.2764
7278 50.1364 13.3207 176 12.1717
7279 50.1371 13.3173 176 12.2361
7280 49.2676 13.9149 279 1.1402
7281 49.2675 13.9147 279 1.12106
7282 49.2672 13.9151 279 1.126
7283 49.2676 13.9153 279 1.16277
7284 49.2676 13.9151 279 1.15348
7285 49.2689 13.8946 279 1.02117
7286 50.7715 14.2031 188 1.466
7287 50.7709 14.2015 188 1.57819
7288 50.7709 14.2019 188 1.5699
7289 50.6233 14.3931 191 5.54019
7290 50.6231 14.3927 191 5.50736
7291 50.0422 14.4901 513 7.03374
7292 49.057 14.5203 245 6.28894
7293 49.6121 15.6426 76 4.57945
7294 49.6123 15.6425 76 4.57788
7295 50.0825 17.7289 429 1.94883
7296 50.0825 17.7291 429 1.96298
7297 50.0828 17.7289 429 1.93504
7298 49.5541 15.9645 79 2.0718
7299 49.5537 15.9655 79 2.15248
7300 49.6583 18.356 435 3.08901
7301 50.0475 14.4514 513 4.93307
7302 50.0866 14.4372 513 1.14093
7303 50.0119 14.3943 32 8.12145
7304 49.4445 15.2287 50 1.56781
7305 49.4443 15.2272 50 1.51756
7306 49.4446 15.2286 50 1.57654
7307 49.4402 15.2046 50 1.7002
7308 49.4402 15.2045 50 1.70279
7309 50.0514 14.4775 513 5.67495
7310 50.0499 14.4773 513 5.78619
7311 49.6582 18.356 435 3.09937
7312 50.0751 14.5475 513 9.11214
7313 50.0752 14.5473 513 9.09967
7314 50.7713 14.2015 188 1.54071
7315 50.7712 14.2014 188 1.5554
7316 50.7714 14.2021 188 1.51607
7317 50.5798 15.0739 522 5.90594
7318 50.5799 15.0736 522 5.93047
7319 50.5797 15.0735 522 5.93803
7320 50.5441 15.0394 393 5.12563
7321 50.7481 15.1218 155 4.37822
7322 50.5163 14.985 393 1.5391
7323 50.7452 15.0543 149 2.80294
7324 50.755 15.0526 149 1.75024
7325 48.9629 14.4575 239 1.80022
7326 50.0507 14.4425 513 4.3562
7327 49.5124 17.5041 305 6.14453
7328 49.5095 17.4961 305 6.79165
7329 49.6822 18.3172 435 2.27242
7330 49.6687 18.3231 435 2.61508
7331 49.664 18.3298 435 2.75302
7332 49.1495 17.0784 508 5.56531
7333 49.1494 17.0771 508 5.46947
7334 50.138 14.2448 379 4.45256
7335 50.757 15.1017 149 3.38577
7336 50.0527 16.5378 99 3.35692
7337 49.1628 16.6 470 3.37983
7338 49.1851 17.5173 218 1.55964
7339 50.069 15.9883 66 0.345877
7340 49.9468 15.8088 60 1.11515
7341 49.9468 15.8091 60 1.13488
7342 49.947 15.8092 60 1.13379
7343 49.9386 15.804 60 1.54839
7344 49.9384 15.8043 60 1.57264
7345 49.4119 15.2164 50 2.16439
7346 49.4117 15.2164 50 2.18605
7347 49.3609 17.9629 211 3.42569
7348 49.3622 17.9606 211 3.64597
7349 49.8031 14.9074 363 7.67261
7350 49.8026 14.9074 363 7.7228
7351 49.8032 14.9074 363 7.66147
7352 49.8036 14.9082 363 7.62734
7353 49.8016 14.9056 363 7.82441
7354 49.8016 14.904 363 7.8154
7355 49.8011 14.9033 363 7.87646
7356 49.5006 17.9592 212 3.34455
7357 50.4309 14.8973 394 2.18797
7358 50.3635 13.6771 175 1.86488
7359 50.6032 15.1521 144 1.7901
7360 50.7473 15.1345 155 3.64348
7361 50.1503 14.1779 379 0.988015
7362 50.1502 14.1777 379 1.00928
7363 50.1502 14.1779 379 0.997956
7364 49.4237 15.224 50 0.802504
7365 50.1501 14.1782 379 0.986145
7366 50.1503 14.1783 379 0.971244
7367 50.1556 15.7967 71 6.48828
7368 49.2693 13.9062 279 0.9294
7369 50.1346 13.2424 342 15.9016
7370 49.4768 17.9686 212 0.614123
7371 49.6783 12.6003 355 5.48267
7372 49.6791 12.6004 355 5.48775
7373 50.0919 14.4981 513 5.50155
7374 49.4126 14.7115 286 3.59719
7375 50.3645 13.6842 175 1.41614
7376 49.7996 18.2475 461 4.64116
7377 49.7982 18.2462 461 4.8228
7378 50.1195 15.0694 383 4.3699
7379 50.1196 15.0694 383 4.37469
7380 49.7087 13.2808 341 5.29741
7381 49.7096 13.2773 341 5.03519
7382 50.3629 13.6796 175 1.68051
7383 50.3628 13.6807 175 1.60208
7384 50.3638 13.6802 175 1.66024
7385 50.3646 13.6814 175 1.60315
7386 50.3648 13.6804 175 1.67696
7387 49.197 14.7112 283 1.43649
7388 49.3056 14.7235 285 5.15055
7389 48.8601 16.047 509 0.542475
7390 50.7568 15.1006 149 3.32435
7391 50.7568 15.1013 149 3.36849
7392 49.0511 14.5181 245 6.10986
7393 49.0065 17.1299 502 0.699996
7394 49.0063 17.1303 502 0.730274
7395 50.6893 15.1109 151 3.00607
7396 49.0036 14.5164 242 2.11953
7397 49.719 13.2982 3 6.53602
7398 49.8607 18.261 461 3.23983
7399 48.8252 14.3347 247 2.16322
7400 48.8251 14.3345 247 2.1434
7401 49.9685 15.8016 60 1.99635
7402 49.9698 15.8002 60 2.10685
7403 50.0648 15.8503 62 0.24179
7404 50.0644 15.8498 62 0.291617
7405 50.0644 15.8497 62 0.300752
7406 50.0639 15.8496 62 0.344357
7407 50.0643 15.8499 62 0.295763
7408 50.0644 15.85 62 0.287297
7409 49.9435 15.8066 60 1.19862
7410 49.9409 15.7949 60 1.14446
7411 49.9462 15.7935 60 0.552839
7412 49.947 15.7923 60 0.497227
7413 49.5582 17.3095 297 5.72736
7414 49.9463 15.7932 60 0.547365
7415 49.9459 15.7941 60 0.589725
7416 50.7341 15.1884 155 1.6524
7417 50.7283 15.154 155 1.29145
7418 49.9466 14.6526 403 5.04857
7419 49.9452 14.6506 403 5.20108
7420 49.9451 14.6506 403 5.2172
7421 49.9851 14.395 32 6.24945
7422 50.0829 12.2048 11 2.05079
7423 49.841 18.2598 461 1.72944
7424 49.8466 18.2675 461 1.66457
7425 49.8436 18.2643 461 1.59707
7426 49.2933 14.1679 266 2.27813
7427 49.8101 18.2078 461 5.99356
7428 49.7985 18.2477 461 4.74307
7429 49.7569 18.2471 432 4.17655
7430 49.5967 18.0115 447 0.222265
7431 49.5944 18.0134 447 0.233477
7432 49.5931 18.0139 447 0.330846
7433 49.5979 18.0112 447 0.347444
7434 49.5969 18.0114 447 0.245097
7435 49.5942 18.0135 447 0.244385
7436 49.6426 18.1665 445 1.65635
7437 49.9846 14.6021 403 3.81495
7438 48.8988 14.4384 250 7.94395
7439 48.8988 14.4389 250 7.93833
7440 50.5169 13.6403 172 1.54926
7441 50.5162 13.6429 172 1.5164
7442 49.9005 13.9617 368 1.72626
7443 49.9034 13.9612 368 1.53176
7444 49.9029 13.9608 368 1.5903
7445 49.9028 13.9605 368 1.60942
7446 49.9029 13.9608 368 1.59402
7447 49.9027 13.9612 368 1.58559
7448 49.9538 15.7827 60 0.907542
7449 49.4764 17.9705 212 0.539401
7450 49.4771 17.9697 212 0.629245
7451 50.7688 14.5367 158 1.79526
7452 50.7689 14.5368 158 1.79866
7453 50.7667 14.5393 158 1.5068
7454 50.7669 14.5392 158 1.51904
7455 50.7666 14.5395 158 1.48662
7456 48.8757 17.2442 28 4.48368
7457 49.9424 15.8055 60 1.23992
7458 49.9422 15.8055 60 1.26208
7459 49.941 15.7951 60 1.12892
7460 49.9411 15.795 60 1.11781
7461 49.9411 15.7946 60 1.12255
7462 49.952 15.7876 60 0.516882
7463 49.952 15.7879 60 0.498244
7464 49.6499 13.3374 335 3.40992
7465 49.9145 16.9112 309 4.49634
7466 49.9147 16.9112 309 4.50711
7467 49.3974 15.8826 80 10.4739
7468 49.3985 15.8826 80 10.5285
7469 50.5101 14.7834 396 1.74861
7470 50.5099 14.7841 396 1.6993
7471 49.9553 17.9044 453 1.83145
7472 49.9552 17.9042 453 1.8188
7473 49.9551 17.9044 453 1.80602
7474 49.77 13.3983 3 2.8911
7475 50.5226 13.5851 172 4.19442
7476 50.5224 13.5854 172 4.16709
7477 50.5239 13.5886 172 4.07084
7478 50.1785 13.814 426 6.77074
7479 48.9999 14.4982 242 3.21229
7480 49.4643 17.433 304 1.62509
7481 49.1351 15.0147 263 1.31574
7482 49.1347 15.0138 263 1.30758
7483 49.1365 15.0254 263 1.82608
7484 49.1354 15.0243 263 1.81377
7485 49.7581 16.4603 89 0.654602
7486 49.758 16.4605 89 0.634638
7487 49.7582 16.4606 89 0.633734
7488 49.8023 14.9028 363 7.73022
7489 50.0692 15.9754 66 0.811883
7490 50.0687 15.9751 66 0.810772
7491 49.9427 17.9331 453 2.2342
7492 49.9432 17.933 453 2.24088
7493 49.942 17.9354 453 2.38545
7494 49.9425 17.9352 453 2.37749
7495 49.9422 17.9344 453 2.31835
7496 49.9438 17.934 453 2.32433
7497 49.9435 17.9333 453 2.26723
7498 50.5873 15.1439 522 0.910037
7499 49.5876 17.3455 297 1.64241
7500 49.5877 17.3417 297 1.88528
7501 49.5888 17.346 297 1.55259
7502 49.5886 17.3452 297 1.60928
7503 49.5889 17.3459 297 1.55112
7504 50.345 15.9078 123 1.39477
7505 50.159 15.4471 72 1.0746
7506 50.1589 15.4473 72 1.0547
7507 50.1591 15.4471 72 1.07634
7508 50.3639 13.6818 175 1.55496
7509 49.7385 13.3374 3 3.05984
7510 49.7386 13.3379 3 3.01949
7511 50.1757 13.7679 425 8.35052
7512 49.2127 15.883 112 0.298563
7513 49.6847 13.3585 335 5.85613
7514 49.6785 13.3352 335 4.09457
7515 49.6772 13.3234 335 3.36807
7516 50.4401 17.0005 293 15.1565
7517 50.7213 15.1694 155 0.334495
7518 49.477 17.9701 212 0.605762
7519 49.477 17.9702 212 0.612561
7520 48.8741 16.0408 509 2.15609
7521 50.1755 13.7666 425 8.29924
7522 50.1068 14.0776 373 4.56759
7523 50.1077 14.0775 373 4.62602
7524 50.1044 14.0788 373 4.35262
7525 50.1036 14.0795 373 4.27045
7526 49.9441 17.933 453 2.26432
7527 49.955 17.9095 453 1.8625
7528 50.1798 13.8152 426 6.75503
7529 50.368 14.4781 390 1.79134
7530 50.3685 14.4786 390 1.84788
7531 50.3684 14.4783 390 1.82938
7532 50.3683 14.4783 390 1.82078
7533 50.3681 14.4785 390 1.80321
7534 49.9201 15.8294 53 1.16341
7535 49.922 15.829 53 1.12705
7536 49.8986 18.0319 454 4.21294
7537 49.8982 18.0321 454 4.25819
7538 49.184 16.6924 472 3.04229
7539 49.1847 16.6921 472 3.10159
7540 49.3641 15.1503 110 8.6835
7541 49.1085 14.5699 244 10.6732
7542 49.1087 14.57 244 10.6943
7543 49.1085 14.5698 244 10.6802
7544 49.1085 14.5695 244 10.6827
7545 49.1083 14.57 244 10.6482
7546 49.1101 14.5672 244 10.8944
7547 49.1101 14.567 244 10.8996
7548 49.1101 14.5667 244 10.9037
7549 49.1097 14.5673 244 10.858
7550 49.5471 17.5896 305 2.21504
7551 49.5473 17.5794 305 2.26963
7552 49.5469 17.5695 305 2.48229
7553 49.5116 17.5029 305 6.25372
7554 49.5097 17.4975 305 6.69264
7555 48.8599 16.0475 509 0.510528
7556 49.7475 13.3841 3 0.473974
7557 49.7598 14.1612 423 2.48744
7558 50.3061 15.8462 69 1.49693
7559 50.3054 15.8466 69 1.43352
7560 50.2462 14.094 376 1.80191
7561 50.2462 14.095 376 1.82046
7562 48.9055 16.576 479 9.24815
7563 49.5101 17.4973 305 6.68976
7564 48.7792 16.6405 489 3.08329
7565 49.5405 17.553 305 2.80314
7566 49.9481 15.8232 60 2.06384
7567 50.086 14.2736 416 1.18725
7568 50.0859 14.2736 416 1.17573
7569 49.9653 14.3767 32 4.21173
7570 50.1542 16.2796 136 1.04703
7571 50.1543 16.2798 136 1.04467
7572 49.7388 13.3378 3 3.02288
7573 49.7387 13.3374 3 3.05411
7574 50.0342 15.7959 64 1.29122
7575 50.1357 13.3196 176 12.2864
7576 50.1365 13.3207 176 12.1621
7577 48.8251 14.3347 247 2.1619
7578 48.8253 14.335 247 2.18473
7579 50.0648 14.4039 513 2.81339
7580 50.0647 14.4041 513 2.81614
7581 50.0649 14.4039 513 2.8016
7582 50.0645 14.4039 513 2.834
7583 50.0953 14.3966 513 1.96243
7584 50.0512 14.4443 513 4.35
7585 50.0122 14.3933 32 8.09957
7586 49.2096 16.5714 470 3.48499
7587 48.8192 14.3242 247 1.15743
7588 48.819 14.3241 247 1.14338
7589 48.8191 14.3243 247 1.15678
7590 48.8193 14.3246 247 1.18904
7591 49.6644 18.3287 435 2.74938
7592 50.1355 15.517 72 4.54945
7593 50.1195 14.9448 24 3.46837
7594 50.1199 14.9397 24 3.76092
7595 50.119 14.9431 24 3.60207
7596 50.1192 14.9435 24 3.56397
7597 50.1181 14.9411 24 3.77629
7598 50.1182 14.9402 24 3.82443
7599 50.1182 14.9456 24 3.499
7600 50.1191 14.9422 24 3.65053
7601 50.1182 14.9413 24 3.76126
7602 50.1186 14.9414 24 3.7267
7603 50.0614 15.9042 62 3.72155
7604 50.1581 16.0639 139 1.23521
7605 50.113 16.2738 26 1.30319
7606 50.113 16.2736 26 1.31699
7607 49.4133 14.0376 269 1.75075
7608 49.4123 14.0372 269 1.85905
7609 49.0131 14.7566 254 1.47687
7610 49.9693 15.7987 60 2.03802
7611 49.9694 15.7982 60 2.04812
7612 50.6894 15.1105 151 3.0034
7613 50.6904 15.1081 151 3.0298
7614 50.6877 15.1068 151 2.7238
7615 50.6879 15.1071 151 2.74532
7616 50.6916 15.1072 151 3.12525
7617 49.558 17.7482 307 1.46172
7618 49.5578 17.7483 307 1.45171
7619 49.5551 17.7354 307 0.773523
